0, 7360, 7764, 8180
1, 7292, 7658, 8094
2, 7242, 7590, 7952
3, 7246, 7550, 8014
4, 7214, 7532, 7944
5, 7220, 7504, 7974
6, 7200, 7474, 7928
7, 7180, 7454, 8026
8, 7164, 7440, 7962
9, 7102, 7414, 7880
10, 7092, 7388, 7916
11, 7092, 7388, 7868
12, 7094, 7358, 7922
13, 7076, 7318, 7888
14, 7048, 7304, 7904
15, 7042, 7274, 8086
16, 7050, 7264, 7968
17, 7020, 7252, 7904
18, 7004, 7238, 7850
19, 7000, 7238, 7802
20, 7028, 7208, 7836
21, 7004, 7170, 7814
22, 7004, 7174, 7856
23, 6962, 7170, 7868
24, 6962, 7144, 7770
25, 6964, 7150, 7832
26, 6990, 7152, 8034
27, 6982, 7142, 7772
28, 6956, 7138, 7868
29, 6962, 7122, 7874
30, 6954, 7114, 7810
31, 6954, 7126, 7744
32, 6962, 7120, 7950
33, 6956, 7128, 7820
34, 6956, 7148, 7986
35, 6966, 7108, 7776
36, 6944, 7080, 7766
37, 6944, 7088, 7790
38, 6932, 7100, 7840
39, 6930, 7088, 7734
40, 6932, 7092, 7972
41, 6922, 7072, 7700
