0, 7338, 7764, 8172
1, 7306, 7656, 7950
2, 7244, 7580, 7966
3, 7208, 7522, 7852
4, 7118, 7478, 7880
5, 7104, 7422, 7780
6, 7102, 7346, 7772
7, 7102, 7298, 7814
8, 7072, 7258, 7786
9, 7048, 7228, 7664
10, 7048, 7186, 7674
11, 7046, 7196, 7660
12, 7038, 7196, 7704
13, 7004, 7160, 7694
14, 7004, 7118, 7642
15, 7004, 7092, 7658
16, 7004, 7092, 7620
17, 7010, 7072, 7642
18, 7010, 7066, 7592
19, 7006, 7062, 7540
20, 7006, 7074, 7602
21, 6992, 7050, 7422
22, 6972, 7034, 7398
23, 6972, 7036, 7622
24, 6968, 7058, 7544
25, 6968, 7044, 7558
26, 6968, 7086, 7554
27, 6968, 7028, 7652
28, 6968, 7052, 7520
29, 6968, 7036, 7464
30, 6968, 7048, 7368
31, 6968, 7058, 7600
32, 6968, 7032, 7600
33, 6968, 7026, 7604
34, 6968, 7118, 7600
35, 6968, 7008, 7442
36, 6968, 7018, 7424
37, 6968, 7024, 7424
38, 6968, 6992, 7524
39, 6968, 7002, 7464
40, 6968, 7002, 7536
41, 6968, 7002, 7560
42, 6968, 7056, 7536
43, 6968, 7058, 7466
44, 6968, 7058, 7560
45, 6968, 6984, 7560
46, 6968, 6988, 7408
47, 6968, 7010, 7516
48, 6958, 6968, 7756
49, 6958, 6992, 7374
50, 6958, 6986, 7370
51, 6958, 6992, 7314
52, 6958, 6962, 7446
53, 6958, 6972, 7448
54, 6958, 6972, 7410
55, 6958, 6972, 7542
56, 6958, 6972, 7522
57, 6958, 6986, 7548
58, 6958, 7030, 7548
59, 6958, 7030, 7280
60, 6958, 6976, 7384
61, 6958, 6976, 7398
62, 6958, 6982, 7370
63, 6958, 7006, 7510
64, 6958, 7042, 7390
65, 6958, 6966, 7510
66, 6958, 6960, 7420
67, 6958, 6972, 7346
68, 6958, 6972, 7298
69, 6958, 7002, 7414
70, 6958, 6978, 7532
71, 6958, 6970, 7532
72, 6958, 6970, 7388
73, 6958, 6984, 7274
74, 6958, 6984, 7300
75, 6958, 7010, 7564
76, 6958, 6992, 7618
77, 6958, 6992, 7618
78, 6958, 6992, 7504
79, 6958, 7040, 7522
80, 6958, 7002, 7656
81, 6958, 6966, 7522
82, 6958, 6966, 7422
83, 6958, 6982, 7422
84, 6958, 7006, 7530
85, 6958, 6984, 7430
86, 6958, 6988, 7518
87, 6958, 6976, 7510
88, 6958, 6976, 7504
89, 6958, 6978, 7332
90, 6958, 7004, 7556
91, 6958, 6988, 7556
92, 6958, 6970, 7632
93, 6958, 6970, 7340
94, 6958, 6972, 7340
95, 6958, 6990, 7484
96, 6958, 6964, 7222
97, 6958, 6964, 7568
98, 6958, 6978, 7648
99, 6958, 6988, 7528
100, 6958, 6992, 7554
101, 6958, 7086, 7554
102, 6958, 6974, 7690
103, 6958, 6962, 7494
104, 6958, 6962, 7450
105, 6958, 6992, 7534
106, 6958, 6966, 7456
107, 6958, 6966, 7634
108, 6958, 6990, 7228
109, 6958, 6968, 7450
110, 6958, 6990, 7450
111, 6958, 7110, 7400
112, 6958, 6992, 7438
113, 6958, 6982, 7402
114, 6958, 7018, 7390
115, 6958, 7018, 7390
116, 6958, 6982, 7458
117, 6958, 7042, 7532
118, 6958, 6990, 7458
119, 6958, 7042, 7552
120, 6958, 6972, 7442
121, 6958, 6972, 7446
122, 6958, 6982, 7418
123, 6958, 6998, 7274
124, 6958, 7014, 7274
125, 6958, 6968, 7234
126, 6958, 6968, 7474
127, 6958, 7046, 7564
128, 6958, 6970, 7450
129, 6958, 6970, 7564
130, 6958, 6978, 7696
131, 6958, 6972, 7386
132, 6958, 6972, 7362
133, 6958, 6978, 7290
134, 6958, 6978, 7342
135, 6958, 6966, 7708
136, 6958, 6966, 7340
137, 6958, 6986, 7524
138, 6958, 7004, 7670
139, 6958, 6994, 7670
140, 6958, 7056, 7558
141, 6958, 7032, 7390
142, 6958, 7032, 7558
143, 6958, 6974, 7390
144, 6958, 7054, 7468
145, 6958, 6966, 7458
146, 6958, 6966, 7406
147, 6958, 6972, 7406
148, 6958, 6978, 7632
149, 6958, 6978, 7406
150, 6958, 6988, 7604
151, 6958, 6988, 7604
152, 6958, 6974, 7430
153, 6958, 6964, 7346
154, 6958, 6964, 7398
155, 6958, 6960, 7648
156, 6958, 6960, 7520
157, 6958, 7018, 7328
158, 6958, 7046, 7494
159, 6958, 7118, 7412
160, 6958, 7098, 7586
161, 6958, 6964, 7462
162, 6958, 6964, 7474
163, 6958, 6978, 7370
164, 6958, 6982, 7498
165, 6958, 6982, 7480
166, 6958, 6974, 7388
167, 6958, 6974, 7238
168, 6958, 6974, 7330
169, 6958, 7048, 7570
170, 6958, 7048, 7526
171, 6958, 7048, 7506
172, 6958, 6992, 7534
173, 6958, 7050, 7590
174, 6958, 7050, 7590
175, 6958, 7066, 7548
176, 6958, 6982, 7524
177, 6958, 6972, 7460
178, 6958, 6982, 7522
179, 6958, 6966, 7472
180, 6958, 6966, 7464
181, 6958, 7000, 7442
182, 6958, 6962, 7442
183, 6958, 6970, 7442
184, 6958, 6978, 7332
185, 6958, 6990, 7412
186, 6958, 6990, 7592
187, 6958, 6968, 7592
188, 6958, 6966, 7390
189, 6958, 6994, 7592
190, 6958, 6994, 7238
191, 6958, 6994, 7472
192, 6958, 6968, 7468
193, 6958, 6968, 7468
194, 6958, 6986, 7444
195, 6958, 6982, 7564
196, 6958, 6982, 7286
197, 6958, 6966, 7484
198, 6958, 6966, 7484
199, 6958, 7002, 7332
200, 6958, 6992, 7530
201, 6958, 6986, 7350
202, 6958, 6986, 7542
203, 6958, 7142, 7364
204, 6958, 7006, 7600
205, 6958, 7006, 7622
206, 6958, 6980, 7534
207, 6958, 6982, 7512
208, 6958, 6988, 7522
209, 6958, 6988, 7408
210, 6958, 6972, 7598
211, 6958, 6972, 7220
212, 6958, 6974, 7334
213, 6958, 6990, 7334
214, 6958, 6990, 7410
215, 6958, 6962, 7410
216, 6958, 6982, 7678
217, 6958, 6966, 7266
218, 6958, 7002, 7408
219, 6958, 6970, 7548
220, 6958, 6984, 7548
221, 6958, 6982, 7390
222, 6958, 6982, 7472
223, 6958, 6982, 7390
224, 6958, 6970, 7168
225, 6958, 6982, 7518
226, 6958, 6966, 7450
227, 6958, 6966, 7298
228, 6958, 6982, 7430
229, 6958, 7046, 7434
230, 6958, 6960, 7392
231, 6958, 6960, 7510
232, 6958, 6966, 7406
233, 6958, 6966, 7400
234, 6958, 6972, 7342
235, 6958, 6972, 7376
236, 6958, 7066, 7686
237, 6958, 7008, 7602
238, 6958, 7008, 7602
239, 6958, 7070, 7494
240, 6958, 6998, 7322
241, 6958, 6966, 7458
242, 6958, 6966, 7370
243, 6958, 7058, 7530
244, 6958, 6970, 7502
245, 6958, 6970, 7346
246, 6958, 6978, 7642
247, 6958, 6978, 7376
248, 6958, 7034, 7378
249, 6958, 7002, 7366
250, 6958, 7002, 7426
251, 6958, 6958, 7496
252, 6958, 6958, 7396
253, 6958, 6982, 7396
254, 6958, 7026, 7534
255, 6958, 7056, 7722
256, 6958, 7048, 7566
257, 6958, 6974, 7526
258, 6958, 6978, 7526
259, 6958, 6992, 7582
260, 6958, 6972, 7532
261, 6958, 6966, 7454
262, 6958, 6972, 7530
263, 6958, 6982, 7456
264, 6958, 7048, 7412
265, 6958, 6966, 7454
266, 6958, 7030, 7346
267, 6958, 7030, 7276
268, 6958, 7030, 7542
269, 6958, 7054, 7548
270, 6958, 7026, 7542
271, 6958, 7002, 7514
272, 6958, 6974, 7600
273, 6958, 6974, 7320
274, 6958, 6982, 7250
275, 6958, 7030, 7556
276, 6958, 7038, 7556
277, 6958, 6964, 7556
278, 6958, 6974, 7414
279, 6958, 6974, 7382
280, 6958, 7026, 7386
281, 6958, 7026, 7382
282, 6958, 6982, 7636
283, 6958, 6982, 7546
284, 6958, 7032, 7518
285, 6958, 7038, 7530
286, 6958, 7026, 7458
287, 6958, 7032, 7410
288, 6958, 7032, 7324
289, 6958, 7048, 7490
290, 6958, 6974, 7462
291, 6958, 6974, 7372
292, 6958, 6976, 7570
293, 6958, 7106, 7660
294, 6958, 6982, 7584
295, 6958, 6974, 7584
296, 6958, 6982, 7568
297, 6958, 7112, 7678
298, 6958, 6970, 7430
299, 6958, 6970, 7562
300, 6958, 6992, 7562
