0, 7372, 7762, 8200
1, 7290, 7654, 8000
2, 7238, 7586, 7984
3, 7270, 7550, 7964
4, 7224, 7516, 7980
5, 7224, 7470, 7914
6, 7188, 7446, 7926
7, 7150, 7400, 7892
8, 7114, 7382, 8016
9, 7154, 7344, 7904
10, 7104, 7308, 7878
11, 7116, 7296, 7890
12, 7086, 7280, 7908
13, 7082, 7290, 7812
14, 7058, 7288, 7828
15, 7048, 7280, 7922
16, 7042, 7276, 7896
17, 7056, 7258, 7892
18, 7024, 7268, 7892
19, 7014, 7252, 7898
20, 7014, 7230, 7846
21, 7010, 7202, 7782
22, 7010, 7186, 7766
23, 7002, 7196, 7874
24, 6996, 7158, 8012
25, 7002, 7164, 7818
26, 6992, 7138, 7810
27, 6984, 7110, 7864
28, 6986, 7132, 7932
29, 6984, 7134, 8040
30, 6980, 7138, 7692
31, 6980, 7110, 7746
32, 6972, 7098, 7800
33, 6978, 7092, 7854
34, 6972, 7106, 7814
35, 6974, 7098, 7876
36, 6974, 7116, 7730
37, 6972, 7076, 7820
38, 6968, 7092, 7812
39, 6972, 7094, 7910
40, 6970, 7096, 7836
41, 6972, 7100, 7708
42, 6970, 7072, 7858
43, 6970, 7100, 7812
44, 6970, 7088, 7830
45, 6970, 7080, 7702
46, 6958, 7106, 7778
47, 6970, 7070, 7880
48, 6958, 7092, 7724
49, 6958, 7056, 7788
50, 6958, 7048, 7810
