0, 7352, 7766, 8204
1, 7686, 8152, 8292
2, 7438, 8190, 8366
3, 7830, 8258, 8412
4, 7622, 8280, 8442
5, 7876, 8294, 8474
6, 7850, 8360, 8494
7, 7702, 8354, 8498
8, 7744, 8342, 8498
9, 7858, 8336, 8510
10, 7778, 8430, 8526
11, 7780, 8458, 8544
12, 7804, 8464, 8570
13, 7792, 8424, 8574
14, 7780, 8458, 8584
15, 7658, 8414, 8584
16, 7514, 8362, 8592
17, 7650, 8462, 8592
18, 7654, 8498, 8596
19, 7650, 8436, 8596
20, 7930, 8488, 8596
21, 7822, 8368, 8596
22, 7544, 8472, 8596
23, 7738, 8460, 8596
24, 7728, 8424, 8596
25, 7790, 8448, 8596
26, 7736, 8476, 8596
27, 7726, 8444, 8596
28, 7464, 8452, 8596
29, 7784, 8480, 8596
30, 7702, 8416, 8596
31, 7658, 8480, 8596
32, 7688, 8476, 8596
33, 7712, 8314, 8596
34, 7854, 8358, 8596
35, 7644, 8468, 8596
36, 7794, 8416, 8596
37, 7622, 8428, 8596
38, 7762, 8468, 8596
39, 7586, 8444, 8596
40, 7938, 8480, 8596
41, 7878, 8408, 8596
42, 7518, 8480, 8596
43, 7658, 8390, 8596
44, 7722, 8372, 8596
45, 7836, 8468, 8596
46, 7756, 8460, 8596
47, 7842, 8454, 8596
48, 7790, 8456, 8596
49, 7534, 8480, 8596
50, 7582, 8408, 8596
51, 7664, 8358, 8596
52, 7864, 8436, 8596
53, 7728, 8466, 8596
54, 7660, 8452, 8596
55, 7700, 8464, 8598
56, 7840, 8456, 8598
57, 7662, 8514, 8598
58, 7754, 8312, 8598
59, 7738, 8458, 8598
60, 7734, 8458, 8598
61, 7776, 8454, 8598
62, 7840, 8412, 8598
63, 7538, 8442, 8598
64, 7690, 8468, 8598
65, 7716, 8458, 8598
66, 7682, 8448, 8598
67, 7760, 8450, 8598
68, 7786, 8470, 8598
69, 7752, 8456, 8598
70, 7770, 8484, 8598
71, 7606, 8482, 8598
72, 7776, 8490, 8598
73, 7856, 8470, 8598
74, 7660, 8470, 8598
75, 7560, 8374, 8598
76, 7892, 8442, 8598
77, 7498, 8458, 8598
78, 7808, 8438, 8598
79, 7896, 8458, 8598
80, 7824, 8458, 8598
81, 7762, 8276, 8598
82, 7696, 8508, 8598
83, 7732, 8456, 8598
84, 7796, 8446, 8598
85, 7726, 8470, 8598
86, 7756, 8480, 8598
87, 7794, 8504, 8598
88, 7666, 8354, 8598
89, 7954, 8434, 8598
90, 7800, 8462, 8598
91, 7500, 8458, 8598
92, 7632, 8450, 8598
93, 7710, 8522, 8598
94, 7750, 8338, 8598
